Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Price
Preston,3,u,S,hockingstuart,2016-08-06 00:00:00.000,8.8,3072,3,1,1,266,98,1990,Darebin,496000
Preston,2,h,S,Barry,2016-05-07 00:00:00.000,8.8,3072,2,1,1,356,102,1940,Darebin,850000
Preston,2,h,PI,hockingstuart,2016-11-07 00:00:00.000,8.8,3072,2,1,2,250,97,2005,Darebin,540000
Preston,3,h,S,hockingstuart,2016-11-07 00:00:00.000,8.8,3072,3,1,2,566,143,1910,Darebin,1150000
Preston,3,h,S,hockingstuart,2016-10-08 00:00:00.000,8.8,3072,3,1,2,493,87,1950,Darebin,615000
Preston,3,h,S,hockingstuart,2016-10-08 00:00:00.000,8.8,3072,3,1,2,369,94,1950,Darebin,735000
Preston,4,h,S,Ray,2016-09-10 00:00:00.000,8.8,3072,4,2,2,1034,151,1950,Banyule,810000
Preston,2,h,S,Nelson,2016-09-10 00:00:00.000,8.8,3072,2,1,2,220,106,2005,Darebin,600000
Preston,3,h,S,hockingstuart,2016-12-10 00:00:00.000,8.8,3072,3,1,2,452,129,1890,Darebin,1650000
Preston,3,h,VB,hockingstuart,2016-06-12 00:00:00.000,8.8,3072,3,1,3,503,101,1950,Darebin,600000
Preston,2,h,S,Nelson,2016-08-13 00:00:00.000,8.8,3072,2,1,1,400,88,1955,Darebin,722000
Preston,4,h,SP,Nelson,2016-05-14 00:00:00.000,8.8,3072,4,3,2,654,150,1950,Darebin,1260000
Preston,2,u,S,Nelson,2016-05-14 00:00:00.000,8.8,3072,2,1,1,117,73,1965,Darebin,485000
Preston,3,h,S,Barry,2016-05-14 00:00:00.000,8.8,3072,3,1,1,594,92,1960,Darebin,690000
Preston,2,h,S,Love,2016-10-15 00:00:00.000,8.8,3072,2,1,3,507,114,1910,Darebin,1065000
Preston,3,h,S,Love,2016-10-15 00:00:00.000,8.8,3072,3,1,1,847,120,1965,Darebin,1200000
Preston,2,u,S,Nelson,2016-10-15 00:00:00.000,8.8,3072,2,1,1,106,74,1970,Darebin,530000
Preston,3,h,SP,Love,2016-10-15 00:00:00.000,8.8,3072,3,1,1,472,147,1965,Darebin,900000
Preston,2,h,PI,Barry,2016-04-16 00:00:00.000,8.8,3072,2,1,1,214,85,1910,Darebin,700000
Preston,2,h,SP,hockingstuart,2016-04-16 00:00:00.000,8.8,3072,2,2,2,516,97,1935,Darebin,920000
Preston,3,h,S,Harcourts,2016-09-17 00:00:00.000,8.8,3072,3,2,1,479,121,1930,Darebin,980000
Preston,2,h,S,Nelson,2016-09-17 00:00:00.000,8.8,3072,2,1,2,467,92,1950,Darebin,886000
Preston,3,h,PI,Harcourts,2016-09-17 00:00:00.000,8.8,3072,3,1,1,487,189,1925,Darebin,1080000
Preston,4,h,VB,Jellis,2017-03-18 00:00:00.000,8.8,3072,4,2,2,559,217,1925,Darebin,1400000
Preston,2,t,S,Harcourts,2017-03-18 00:00:00.000,8.8,3072,2,1,1,113,90,2013,Darebin,660000
Preston,2,u,S,Nelson,2017-03-18 00:00:00.000,8.8,3072,2,1,1,0,65,1980,Darebin,436000
Preston,2,h,S,Nelson,2017-03-18 00:00:00.000,8.8,3072,2,1,2,479,85,1950,Darebin,876000
Preston,2,h,SP,Nelson,2017-03-18 00:00:00.000,8.8,3072,2,2,1,352,103,1950,Darebin,910000
Preston,3,t,S,Nelson,2016-06-18 00:00:00.000,8.8,3072,3,2,2,185,115,2005,Darebin,714000
Preston,2,h,S,Jellis,2016-06-18 00:00:00.000,8.8,3072,2,2,1,76,129,2013,Darebin,770000
Preston,3,h,SP,Barry,2016-06-18 00:00:00.000,8.8,3072,2,1,1,421,97,1930,Darebin,810000
Preston,3,h,S,hockingstuart,2016-06-18 00:00:00.000,8.8,3072,3,2,2,590,140,1940,Darebin,1127000
Preston,2,h,S,Nelson,2016-11-19 00:00:00.000,8.8,3072,2,1,1,310,72,1950,Darebin,780000
Preston,2,h,S,hockingstuart,2016-05-22 00:00:00.000,8.8,3072,2,1,1,472,139,1940,Darebin,986000
Preston,4,h,PI,Barry,2016-05-22 00:00:00.000,8.8,3072,9,8,7,1254,280,1928,Darebin,760000
Preston,3,h,S,hockingstuart,2016-08-22 00:00:00.000,8.8,3072,3,1,2,504,506,1950,Darebin,1123000
Preston,1,u,PI,Nelson,2016-09-24 00:00:00.000,8.8,3072,1,1,1,0,67,2005,Darebin,300000
Preston,2,h,S,Nelson,2016-09-24 00:00:00.000,8.8,3072,2,1,3,493,95,1950,Darebin,890000
Preston,2,u,SP,Jellis,2017-02-25 00:00:00.000,8.8,3072,2,2,1,1485,69,2010,Darebin,425000
Preston,2,u,S,Love,2017-02-25 00:00:00.000,8.8,3072,2,1,1,187,60,2005,Darebin,515000
Preston,3,h,S,Barry,2017-02-25 00:00:00.000,8.8,3072,3,1,2,399,121,1940,Darebin,1040000
Preston,3,h,S,Ray,2016-07-26 00:00:00.000,8.8,3072,3,1,2,495,100,1950,Darebin,890000
Preston,2,h,S,Nelson,2016-07-26 00:00:00.000,8.8,3072,2,1,1,266,100,1925,Darebin,790000
Preston,2,h,S,Barry,2016-06-27 00:00:00.000,8.8,3072,2,2,1,415,138,1925,Darebin,860000
Preston,2,h,S,Nelson,2016-06-27 00:00:00.000,8.8,3072,2,1,1,372,82,1940,Darebin,630000
Preston,4,h,S,hockingstuart,2016-06-27 00:00:00.000,8.8,3072,4,1,2,400,147,1940,Darebin,875000
Preston,3,h,S,Love,2016-06-27 00:00:00.000,8.8,3072,3,1,0,333,118,1920,Darebin,923000
Preston,4,h,PI,Nelson,2016-06-27 00:00:00.000,8.8,3072,3,1,1,396,184,1920,Darebin,920000
Preston,4,h,S,Ray,2016-11-27 00:00:00.000,8.8,3072,4,2,1,561,150,1950,Darebin,871000
Preston,4,h,S,Ray,2016-11-27 00:00:00.000,8.8,3072,4,2,1,243,140,2005,Darebin,950000
Preston,4,h,S,RW,2016-11-27 00:00:00.000,8.8,3072,4,1,2,400,117,1890,Darebin,870000
Preston,3,h,SP,Nelson,2016-05-28 00:00:00.000,8.8,3072,2,1,1,713,83,1960,Darebin,1186000
Preston,2,u,S,Harcourts,2016-08-28 00:00:00.000,8.8,3072,2,1,1,126,79,1970,Darebin,610000
Preston,3,h,S,Nelson,2016-08-28 00:00:00.000,8.8,3072,3,2,2,463,123,1920,Darebin,1162500
Preston,4,h,S,hockingstuart,2016-08-28 00:00:00.000,8.8,3072,3,1,2,560,160,1970,Darebin,1142500
Preston,3,h,SP,Love,2016-08-28 00:00:00.000,8.8,3072,3,1,2,679,143,1950,Darebin,930000
Preston,3,h,S,Nelson,2016-08-28 00:00:00.000,8.8,3072,3,2,1,650,119,1950,Darebin,875000
Preston,4,h,PI,hockingstuart,2016-07-30 00:00:00.000,8.8,3072,4,1,2,390,120,1950,Darebin,840000
Preston,3,h,PI,hockingstuart,2016-07-30 00:00:00.000,8.8,3072,3,3,2,0,127,2005,Darebin,750000
Preston,4,h,PI,Barry,2016-07-30 00:00:00.000,8.8,3072,3,2,2,500,150,1950,Darebin,750000
Reservoir,3,u,S,Ray,2016-09-03 00:00:00.000,11.2,3073,3,1,1,191,107,1990,Darebin,475000
Reservoir,2,u,PI,Ray,2016-09-03 00:00:00.000,11.2,3073,2,1,1,189,84,2012,Darebin,415000
Reservoir,3,h,S,Barry,2016-12-03 00:00:00.000,11.2,3073,3,1,2,779,138,1950,Darebin,731000
Reservoir,2,u,SP,Barry,2016-12-03 00:00:00.000,11.2,3073,2,1,1,117,62,2012,Darebin,352000
Reservoir,3,h,S,Ray,2016-12-03 00:00:00.000,11.2,3073,3,1,1,535,86,1950,Darebin,723000
Reservoir,2,u,S,Stockdale,2016-12-03 00:00:00.000,11.2,3073,2,1,1,99,67,1970,Darebin,336000
Reservoir,3,h,S,Nelson,2016-12-03 00:00:00.000,11.2,3073,3,1,1,1262,85,1955,Darebin,685000
Reservoir,3,h,S,hockingstuart,2016-12-03 00:00:00.000,11.2,3073,3,2,2,676,272,1950,Darebin,1025000
Reservoir,2,t,S,Nelson,2017-03-04 00:00:00.000,11.2,3073,2,1,1,91,84,2014,Darebin,490000
Reservoir,3,h,S,Barry,2017-03-04 00:00:00.000,11.2,3073,3,1,2,227,118,1930,Darebin,805000
Reservoir,3,h,S,Harcourts,2017-03-04 00:00:00.000,11.2,3073,3,2,4,466,467,1930,Darebin,1005000
Reservoir,2,h,S,Ray,2016-06-04 00:00:00.000,11.2,3073,2,1,1,234,92,2014,Darebin,535000
Reservoir,3,h,S,Barry,2016-08-06 00:00:00.000,11.2,3073,3,1,5,4679,170,1975,Darebin,800000
Reservoir,3,h,PI,Barry,2016-08-06 00:00:00.000,11.2,3073,3,1,2,543,135,1965,Darebin,510000
Reservoir,3,h,SP,Ray,2016-08-06 00:00:00.000,11.2,3073,3,2,3,649,114,1950,Darebin,651000
Reservoir,2,h,PI,Barry,2016-05-07 00:00:00.000,11.2,3073,2,1,1,360,83,1960,Darebin,365000
Reservoir,2,u,S,Barry,2016-05-07 00:00:00.000,11.2,3073,2,1,1,171,94,2009,Darebin,405000
Reservoir,3,t,S,Nelson,2016-05-07 00:00:00.000,11.2,3073,3,2,1,158,117,2011,Darebin,620500
Reservoir,1,h,PI,hockingstuart,2016-05-07 00:00:00.000,11.2,3073,1,1,1,141,80,2000,Darebin,260000
Reservoir,3,h,PI,Barry,2016-05-07 00:00:00.000,11.2,3073,3,2,1,267,186,2003,Darebin,625000
Reservoir,2,u,S,Love,2016-11-07 00:00:00.000,11.2,3073,2,1,1,146,84,1980,Darebin,427500
Reservoir,4,h,S,hockingstuart,2016-11-07 00:00:00.000,11.2,3073,4,2,2,581,244,2006,Darebin,851000
Reservoir,3,h,S,Nelson,2016-11-07 00:00:00.000,11.2,3073,3,2,3,479,153,1950,Darebin,998000
Reservoir,4,h,S,McGrath,2016-11-07 00:00:00.000,11.2,3073,4,2,3,630,190,1935,Darebin,1030000
Reservoir,2,u,S,Love,2016-11-07 00:00:00.000,11.2,3073,2,1,1,180,61,2004,Darebin,410000
Reservoir,4,h,S,Barry,2016-10-08 00:00:00.000,11.2,3073,4,1,1,518,135,1920,Darebin,1015000
Reservoir,3,h,S,Ray,2016-10-08 00:00:00.000,11.2,3073,3,3,2,618,153,1960,Darebin,915000
Reservoir,2,u,S,Nelson,2016-10-08 00:00:00.000,11.2,3073,2,1,1,149,70,1980,Darebin,380000
Reservoir,3,t,PI,Nelson,2016-10-08 00:00:00.000,11.2,3073,3,2,1,229,130,2008,Darebin,530000
Reservoir,3,t,S,Ray,2016-10-08 00:00:00.000,11.2,3073,3,1,1,270,160,2016,Darebin,592000
Reservoir,2,u,SP,Ray,2016-10-08 00:00:00.000,11.2,3073,2,1,2,132,83,1980,Darebin,440000
Reservoir,3,h,SP,Nelson,2016-09-10 00:00:00.000,11.2,3073,3,1,3,620,114,1960,Darebin,650000
Reservoir,2,t,S,Ray,2016-09-10 00:00:00.000,11.2,3073,2,1,1,159,70,2000,Darebin,416000
Reservoir,3,u,SP,Barry,2016-09-10 00:00:00.000,11.2,3073,3,1,1,0,63,1970,Darebin,301000
Reservoir,3,h,S,Nelson,2016-09-10 00:00:00.000,11.2,3073,2,1,3,560,110,1950,Darebin,865000
Reservoir,3,h,PI,Ray,2016-09-10 00:00:00.000,11.2,3073,3,1,1,700,98,1950,Darebin,650000
Reservoir,2,u,S,Darren,2016-12-10 00:00:00.000,11.2,3073,2,1,1,184,77,1965,Darebin,401000
Reservoir,2,u,S,Love,2016-12-10 00:00:00.000,11.2,3073,2,1,1,168,93,1970,Darebin,491000
Reservoir,3,h,SP,Nelson,2016-12-10 00:00:00.000,11.2,3073,3,1,2,564,558,1960,Darebin,810000
Reservoir,2,h,S,Nelson,2017-02-11 00:00:00.000,11.2,3073,2,1,2,229,92,1970,Darebin,555000
Reservoir,2,t,S,Nelson,2017-02-11 00:00:00.000,11.2,3073,2,1,1,0,72,2016,Darebin,350000
Reservoir,3,h,PI,Ray,2017-02-11 00:00:00.000,11.2,3073,3,2,2,215,146,2003,Darebin,540000
Reservoir,3,h,SP,Barry,2016-06-12 00:00:00.000,11.2,3073,3,1,1,750,103,1970,Darebin,682000
Reservoir,2,t,PI,Barry,2016-11-12 00:00:00.000,11.2,3073,2,1,1,83,85,2010,Darebin,380000
Reservoir,1,u,SP,Harcourts,2016-11-12 00:00:00.000,11.2,3073,1,1,2,96,45,2009,Darebin,350000
Reservoir,4,h,PI,Ray,2016-11-12 00:00:00.000,11.2,3073,4,2,4,820,197,1965,Darebin,750000
Reservoir,2,t,S,Nelson,2016-11-12 00:00:00.000,11.2,3073,2,1,1,96,73,2013,Darebin,495000
Reservoir,3,u,S,Ray,2016-11-12 00:00:00.000,11.2,3073,3,1,1,359,109,1960,Darebin,500000
Reservoir,2,u,PI,Barry,2016-11-12 00:00:00.000,11.2,3073,2,1,1,102,67,1970,Darebin,350000
Reservoir,2,u,SP,Love,2016-08-13 00:00:00.000,11.2,3073,2,1,1,0,54,2012,Darebin,335000
Reservoir,3,h,S,Barry,2016-08-13 00:00:00.000,11.2,3073,3,1,2,592,84,1960,Darebin,546000
Reservoir,3,u,PI,Ray,2016-08-13 00:00:00.000,11.2,3073,3,1,1,172,97,1970,Darebin,400000
Reservoir,2,u,S,Stockdale,2016-05-14 00:00:00.000,11.2,3073,2,1,1,132,65,2010,Darebin,360000
Reservoir,3,h,S,hockingstuart,2016-10-15 00:00:00.000,11.2,3073,3,1,1,250,105,1960,Darebin,410000
Reservoir,2,h,SP,Ray,2016-10-15 00:00:00.000,11.2,3073,2,1,1,931,121,1970,Darebin,836000
Reservoir,2,u,SP,Ray,2016-10-15 00:00:00.000,11.2,3073,2,1,2,132,83,1980,Darebin,440000
Reservoir,2,u,S,Ray,2016-04-16 00:00:00.000,11.2,3073,2,1,1,104,77,1970,Darebin,376000
Reservoir,2,u,S,Nelson,2016-04-16 00:00:00.000,11.2,3073,2,1,1,0,65,1960,Darebin,323000
Reservoir,3,h,S,Ray,2016-04-16 00:00:00.000,11.2,3073,3,1,4,527,146,1965,Darebin,680000
Reservoir,2,t,S,Nelson,2016-04-16 00:00:00.000,11.2,3073,2,1,1,0,106,2007,Darebin,530000
Reservoir,4,h,S,Nelson,2016-04-16 00:00:00.000,11.2,3073,4,3,1,595,174,2013,Darebin,786000
Reservoir,2,u,VB,Nelson,2016-04-16 00:00:00.000,11.2,3073,2,1,1,122,74,1980,Darebin,390000
Reservoir,3,h,S,hockingstuart,2016-04-16 00:00:00.000,11.2,3073,3,1,2,468,92,1960,Darebin,650000
Reservoir,3,h,SP,Fletchers,2016-07-16 00:00:00.000,11.2,3073,3,2,3,574,159,1955,Darebin,800000
Reservoir,2,u,PI,Ray,2016-07-16 00:00:00.000,11.2,3073,2,1,1,90,64,1970,Darebin,330000
Reservoir,3,h,S,Nelson,2016-07-16 00:00:00.000,11.2,3073,3,1,1,474,114,1960,Darebin,539000
Reservoir,3,h,S,Ray,2016-09-17 00:00:00.000,11.2,3073,3,1,1,456,94,1960,Darebin,622500
Reservoir,4,h,S,Barry,2016-09-17 00:00:00.000,11.2,3073,3,2,2,834,129,2017,Darebin,767500
Reservoir,3,h,PI,hockingstuart,2016-09-17 00:00:00.000,11.2,3073,3,1,2,464,125,1920,Darebin,780000
Reservoir,3,h,S,Barry,2016-09-17 00:00:00.000,11.2,3073,3,2,1,618,149,1965,Darebin,668000
Reservoir,3,u,S,Ray,2017-03-18 00:00:00.000,11.2,3073,3,1,2,159,97,1970,Darebin,470000
Reservoir,3,h,S,Love,2017-03-18 00:00:00.000,11.2,3073,3,2,2,456,137,1970,Darebin,655000
Reservoir,2,u,SP,Love,2017-03-18 00:00:00.000,11.2,3073,2,1,1,183,93,1980,Darebin,440000
Reservoir,3,h,S,Nelson,2016-06-18 00:00:00.000,11.2,3073,3,2,1,597,120,1960,Darebin,703000
Reservoir,2,u,S,Barry,2016-06-18 00:00:00.000,11.2,3073,2,1,1,141,81,1980,Darebin,424000
Reservoir,3,h,S,Nelson,2016-06-18 00:00:00.000,11.2,3073,3,1,2,745,149,1985,Darebin,613000
Reservoir,3,h,S,Nelson,2016-06-18 00:00:00.000,11.2,3073,3,1,1,535,133,1970,Darebin,475000
Reservoir,3,h,S,RW,2016-11-19 00:00:00.000,11.2,3073,3,2,2,565,120,1920,Darebin,950000
Reservoir,4,h,PI,Barry,2016-11-19 00:00:00.000,11.2,3073,4,1,2,770,152,1970,Darebin,730000
Reservoir,3,h,S,Barry,2016-11-19 00:00:00.000,11.2,3073,3,1,2,950,121,1960,Darebin,905000
Reservoir,2,u,S,Ray,2016-11-19 00:00:00.000,11.2,3073,2,2,1,145,145,2010,Darebin,480000
Reservoir,3,h,S,hockingstuart,2016-11-19 00:00:00.000,11.2,3073,3,1,2,561,96,1950,Darebin,767000
Reservoir,3,u,VB,hockingstuart,2016-05-22 00:00:00.000,11.2,3073,3,1,2,179,108,2002,Darebin,450000
Reservoir,3,h,S,Nelson,2016-05-22 00:00:00.000,11.2,3073,3,2,1,527,177,1950,Darebin,921500
Reservoir,2,t,S,hockingstuart,2016-05-22 00:00:00.000,11.2,3073,3,1,1,126,91,2013,Darebin,490000
Reservoir,3,h,S,Stockdale,2016-05-22 00:00:00.000,11.2,3073,3,1,1,563,118,1940,Darebin,787000
Reservoir,2,u,VB,Love,2016-08-22 00:00:00.000,11.2,3073,2,1,1,0,55,2014,Darebin,300000
Reservoir,2,u,S,Love,2016-08-22 00:00:00.000,11.2,3073,2,1,1,0,54,2012,Darebin,335000
Reservoir,3,u,SP,Barry,2016-08-22 00:00:00.000,11.2,3073,3,1,2,521,100,2010,Darebin,475000
Reservoir,2,u,SP,Barry,2016-08-22 00:00:00.000,11.2,3073,2,1,1,153,87,2007,Darebin,440000
Reservoir,1,u,S,Brad,2016-09-24 00:00:00.000,11.2,3073,2,1,1,0,45,1970,Darebin,216000
Reservoir,1,u,S,Brad,2016-09-24 00:00:00.000,11.2,3073,1,1,1,0,45,1970,Darebin,220000
Reservoir,2,u,VB,Love,2016-09-24 00:00:00.000,11.2,3073,2,1,1,151,80,1975,Darebin,340000
Reservoir,1,h,SP,Purplebricks,2017-02-25 00:00:00.000,11.2,3073,1,1,1,94,50,2014,Darebin,395000
Reservoir,2,h,S,Barry,2017-02-25 00:00:00.000,11.2,3073,2,1,1,585,97,1950,Darebin,790000
Reservoir,3,h,S,Love,2017-02-25 00:00:00.000,11.2,3073,3,1,2,460,102,1965,Darebin,601000
Reservoir,2,u,S,Love,2016-07-26 00:00:00.000,11.2,3073,2,1,1,87,62,1970,Darebin,300000
Reservoir,2,t,VB,Love,2016-07-26 00:00:00.000,11.2,3073,2,1,2,153,107,2003,Darebin,420000
Reservoir,4,h,S,hockingstuart,2016-07-26 00:00:00.000,11.2,3073,4,2,3,936,262,1985,Darebin,885000
Reservoir,3,h,S,Nelson,2016-07-26 00:00:00.000,11.2,3073,3,1,2,550,557,1965,Darebin,815000
Reservoir,3,h,S,Barry,2016-07-26 00:00:00.000,11.2,3073,3,2,2,681,135,1940,Darebin,882500
Reservoir,3,h,S,Barry,2016-07-26 00:00:00.000,11.2,3073,3,1,2,589,128,1950,Darebin,793000
Reservoir,3,h,PI,Barry,2016-06-27 00:00:00.000,11.2,3073,3,2,2,260,128,2006,Darebin,550000
Reservoir,2,u,S,Ray,2016-06-27 00:00:00.000,11.2,3073,2,1,1,236,72,2012,Darebin,433000
Reservoir,2,h,S,hockingstuart,2016-06-27 00:00:00.000,11.2,3073,2,1,1,750,92,1960,Darebin,680000
Reservoir,3,h,S,Barry,2016-11-27 00:00:00.000,11.2,3073,3,1,1,826,101,1960,Darebin,851000
Reservoir,3,h,S,RW,2016-11-27 00:00:00.000,11.2,3073,3,1,4,670,134,1935,Darebin,1025000
Reservoir,3,h,S,Nelson,2016-05-28 00:00:00.000,11.2,3073,3,1,2,602,162,1970,Darebin,784000
Reservoir,4,h,SP,Nelson,2016-05-28 00:00:00.000,11.2,3073,4,1,2,895,188,1940,Darebin,1186000
Reservoir,4,h,S,Ray,2016-05-28 00:00:00.000,11.2,3073,4,2,2,508,141,1950,Darebin,885000
Reservoir,3,h,S,Nelson,2016-05-28 00:00:00.000,11.2,3073,3,1,6,807,133,1975,Darebin,718500
Reservoir,5,h,S,Nelson,2016-05-28 00:00:00.000,11.2,3073,3,2,2,548,285,1990,Darebin,762500
Reservoir,2,h,S,Nelson,2016-08-28 00:00:00.000,11.2,3073,3,1,2,383,103,1970,Darebin,610000
Reservoir,4,h,S,Ray,2016-08-28 00:00:00.000,11.2,3073,4,1,2,561,134,1960,Darebin,680000
Reservoir,2,u,SP,Love,2016-07-30 00:00:00.000,11.2,3073,2,1,1,133,65,2012,Darebin,390000
Richmond,2,h,S,Biggin,2016-09-03 00:00:00.000,2.6,3121,2,1,1,125,103,1950,Yarra,937000
Richmond,3,h,S,Biggin,2016-09-03 00:00:00.000,2.6,3121,2,1,0,203,81,1900,Yarra,1260000
Carnegie,2,h,S,hockingstuart,2016-06-18 00:00:00.000,11.4,3163,2,1,1,264,110,1930,Glen Eira,930000
Carnegie,2,u,S,hockingstuart,2016-06-18 00:00:00.000,11.4,3163,2,1,1,0,64,1970,Glen Eira,415000
Carnegie,2,u,S,hockingstuart,2016-06-18 00:00:00.000,11.4,3163,2,1,1,174,80,1975,Glen Eira,650000
Carnegie,3,h,S,Woodards,2016-11-19 00:00:00.000,11.4,3163,3,2,2,282,182,2010,Glen Eira,1360000
Carnegie,1,u,S,hockingstuart,2016-11-19 00:00:00.000,11.4,3163,1,1,1,0,53,1980,Glen Eira,350000
Carnegie,3,h,S,Ray,2016-05-22 00:00:00.000,11.4,3163,3,2,2,603,166,1945,Glen Eira,1430000
Carnegie,3,h,S,Gary,2016-08-22 00:00:00.000,11.4,3163,3,2,1,371,167,1915,Glen Eira,1490000
Carnegie,3,h,PI,Ray,2016-04-23 00:00:00.000,11.4,3163,3,1,1,604,120,1925,Glen Eira,1125000
Carnegie,2,u,PI,Matthew,2017-02-25 00:00:00.000,11.4,3163,2,1,1,967,72,1970,Glen Eira,405000
Carnegie,4,h,PI,Marshall,2017-02-25 00:00:00.000,11.4,3163,4,2,2,595,221,1915,Glen Eira,1655000
Carnegie,3,t,S,Gary,2017-02-25 00:00:00.000,11.4,3163,3,1,1,111,116,1998,Glen Eira,808000
Carnegie,2,u,VB,Thomson,2016-07-26 00:00:00.000,11.4,3163,2,1,1,0,68,1950,Glen Eira,370000
Carnegie,4,h,S,Private/Tiernan's,2016-07-26 00:00:00.000,11.4,3163,3,2,3,932,270,1970,Glen Eira,1880000
Carnegie,2,u,S,Australian,2016-06-27 00:00:00.000,11.4,3163,2,1,1,108,67,1970,Glen Eira,585000
Carnegie,2,u,S,Anderson,2016-06-27 00:00:00.000,11.4,3163,2,1,1,0,72,1970,Glen Eira,450000
Carnegie,3,t,S,Buxton,2016-06-27 00:00:00.000,11.4,3163,3,1,2,277,135,1978,Glen Eira,860000
Carnegie,2,u,S,Woodards,2016-11-27 00:00:00.000,11.4,3163,2,1,1,0,70,1973,Glen Eira,605000
Carnegie,4,h,S,hockingstuart,2016-05-28 00:00:00.000,11.4,3163,3,3,2,454,275,2000,Glen Eira,1518000
Carnegie,2,u,S,Buxton,2016-05-28 00:00:00.000,11.4,3163,2,1,1,99,98,1965,Glen Eira,632500
Carnegie,2,u,S,Gary,2016-05-28 00:00:00.000,11.4,3163,2,1,1,0,60,1980,Glen Eira,435000
Carnegie,2,u,S,Ray,2016-08-28 00:00:00.000,11.4,3163,2,1,1,912,75,2008,Glen Eira,468250
Carnegie,3,h,S,Woodards,2016-08-28 00:00:00.000,11.4,3163,2,2,1,817,130,1925,Glen Eira,1716000
Carnegie,1,u,S,hockingstuart,2016-07-30 00:00:00.000,11.4,3163,1,1,1,0,48,1960,Glen Eira,365000
Caulfield,2,u,S,Gary,2016-09-03 00:00:00.000,8.9,3162,2,1,1,0,100,1960,Glen Eira,722500
Caulfield,2,u,VB,Gary,2017-03-04 00:00:00.000,8.9,3162,2,1,1,806,78,1960,Glen Eira,550000
Caulfield,4,h,PI,Rodney,2017-02-25 00:00:00.000,8.9,3162,4,1,2,499,155,1920,Glen Eira,131000
Caulfield North,3,h,S,Marshall,2016-09-03 00:00:00.000,8.1,3161,3,2,2,692,313,1955,Glen Eira,1750000
Caulfield North,2,u,SP,Abercromby's,2017-03-04 00:00:00.000,8.1,3161,2,1,1,934,68,2012,Glen Eira,580000
Caulfield North,3,h,PI,Jellis,2016-05-07 00:00:00.000,8.1,3161,4,2,3,361,237,2014,Glen Eira,2005000
Caulfield North,2,u,VB,Gary,2016-09-10 00:00:00.000,8.1,3161,2,1,1,0,56,2012,Glen Eira,420000
Caulfield North,1,u,VB,hockingstuart,2016-12-10 00:00:00.000,8.1,3161,1,1,1,952,43,1970,Glen Eira,290000
Caulfield North,3,h,SP,Gary,2016-10-15 00:00:00.000,8.1,3161,3,1,0,270,139,1910,Glen Eira,1400000
Caulfield North,2,u,S,Gary,2017-03-18 00:00:00.000,8.1,3161,2,1,1,1092,63,2014,Glen Eira,450000
Caulfield North,2,u,S,Gary,2017-02-25 00:00:00.000,8.1,3161,2,1,1,771,82,1960,Glen Eira,536000
Caulfield North,2,u,VB,Gary,2016-05-28 00:00:00.000,8.1,3161,2,1,1,0,67,2011,Glen Eira,550000
Caulfield North,4,h,S,Gary,2016-08-28 00:00:00.000,8.1,3161,4,2,1,810,215,1915,Glen Eira,2170000
Caulfield South,3,h,S,hockingstuart,2016-09-03 00:00:00.000,9.3,3162,3,2,2,357,144,1935,Glen Eira,1577500
Caulfield South,3,h,S,hockingstuart,2016-12-03 00:00:00.000,9.3,3162,3,1,2,451,121,1960,Glen Eira,1460000
Caulfield South,1,u,PI,Gary,2016-12-03 00:00:00.000,9.3,3162,1,1,1,0,44,1960,Glen Eira,275500
Caulfield South,2,h,S,hockingstuart,2017-03-04 00:00:00.000,9.3,3162,2,1,1,273,114,1930,Glen Eira,1065000
Caulfield South,4,t,VB,Gary,2016-12-10 00:00:00.000,9.3,3162,4,2,2,216,165,1995,Glen Eira,1030000
Caulfield South,2,h,S,Biggin,2016-11-12 00:00:00.000,9.3,3162,2,1,2,284,99,1940,Glen Eira,1225000
Caulfield South,3,h,S,RT,2016-08-13 00:00:00.000,9.3,3162,2,2,1,478,120,1925,Glen Eira,1450000
Caulfield South,4,h,S,hockingstuart,2016-05-14 00:00:00.000,9.3,3162,4,2,2,575,256,2008,Glen Eira,1774500
Caulfield South,2,u,S,Ray,2016-10-15 00:00:00.000,9.3,3162,2,1,1,831,80,1970,Glen Eira,525500
Caulfield South,2,h,S,Gary,2016-04-16 00:00:00.000,9.3,3162,2,1,1,367,85,1930,Glen Eira,825000
Caulfield South,2,h,S,hockingstuart,2016-04-16 00:00:00.000,9.3,3162,4,2,2,464,272,2016,Glen Eira,1262000
Caulfield South,2,h,S,Buxton,2016-09-24 00:00:00.000,9.3,3162,2,1,1,505,117,1940,Glen Eira,1340000
Caulfield South,3,h,S,hockingstuart,2017-02-25 00:00:00.000,9.3,3162,3,2,2,494,135,1920,Glen Eira,1200000
Caulfield South,2,h,S,Biggin,2016-07-26 00:00:00.000,9.3,3162,2,2,1,255,85,1890,Glen Eira,1001000
Caulfield South,3,h,S,Gary,2016-07-26 00:00:00.000,9.3,3162,3,1,1,312,123,1926,Glen Eira,1330000
Caulfield South,4,h,S,hockingstuart,2016-05-28 00:00:00.000,9.3,3162,3,2,2,641,215,1970,Glen Eira,1570000
Caulfield South,4,h,S,Biggin,2016-05-28 00:00:00.000,9.3,3162,4,2,2,630,205,1910,Glen Eira,1916000
