Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,distribution Latitide,distribution Longitude
Collingwood,10/76 Oxford St,2,u,683000,S,Biggin,2016-09-17 00:00:00.000,1.6,3066,2,1,1,0,92,1900,Yarra,-37.8035,144.985,0.02015146,-0.003071799
Collingwood,5 Charlotte St,2,h,1000000,SP,Peter,2016-11-19 00:00:00.000,1.6,3066,2,1,2,159,86,1880,Yarra,-37.7962,144.9887,0.048228383,0.007359551
Collingwood,2/60 Budd St,3,t,887500,S,Peter,2016-05-22 00:00:00.000,1.6,3066,3,2,1,81,82,2000,Yarra,-37.7961,144.9874,0.048612998,0.003694482
Collingwood,10/30 Mater St,2,u,713500,S,Jellis,2016-08-22 00:00:00.000,1.6,3066,2,2,1,1060,88,2010,Yarra,-37.7954,144.9868,0.051305306,0.002002912
Collingwood,8/79 Oxford St,3,u,1500000,S,Jellis,2016-08-22 00:00:00.000,1.6,3066,2,2,2,0,159,1920,Yarra,-37.8042,144.9845,0.017459152,-0.004481441
Collingwood,5/61 Little Oxford St,2,u,672000,S,Jellis,2016-09-24 00:00:00.000,1.6,3066,2,1,1,0,60,2002,Yarra,-37.8046,144.984,0.015920691,-0.005891083
Collingwood,8/115 Oxford St,2,u,800000,VB,Nelson,2017-02-25 00:00:00.000,1.6,3066,2,1,1,0,91,1900,Yarra,-37.8026,144.9848,0.023612998,-0.003635656
Collingwood,12/120 Cambridge St,2,u,1645000,S,Nelson,2016-05-28 00:00:00.000,1.6,3066,4,1,3,0,2,1890,Yarra,-37.8046,144.9858,0.015920691,-0.000816372
Collingwood,29/78 Oxford St,2,u,860000,PI,Jellis,2016-07-30 00:00:00.000,1.6,3066,2,2,1,0,114,1920,Yarra,-37.8035,144.985,0.02015146,-0.003071799
Doncaster,5 Boyd St,3,h,1403000,S,Barry,2016-12-03 00:00:00.000,13.9,3108,3,1,4,727,123,1970,Manningham,-37.7942,145.1218,0.055920691,0.382606239
Doncaster,19 Hanke Rd,3,h,1450000,PI,Barry,2016-12-03 00:00:00.000,13.9,3108,3,1,1,638,115,1970,Manningham,-37.7912,145.1248,0.067459152,0.39106409
Doncaster,33 Thiele St,4,h,1396000,S,Barry,2016-12-03 00:00:00.000,13.9,3108,4,1,2,658,138,1975,Manningham,-37.7827,145.1358,0.10015146,0.422076213
Doncaster,2 Nola St,3,h,1125000,VB,hockingstuart,2017-03-04 00:00:00.000,13.9,3108,3,2,2,819,173,1970,Manningham,-37.781,145.1036,0.106689921,0.331295272
Doncaster,8/3 Carnarvon St,3,u,700000,PI,Barry,2016-06-04 00:00:00.000,13.9,3108,3,2,2,0,119,2007,Manningham,-37.7862,145.1235,0.086689921,0.387399021
Doncaster,1a Morris St,4,h,1152000,S,Jellis,2016-08-06 00:00:00.000,13.9,3108,4,2,2,336,176,2007,Manningham,-37.794,145.1178,0.056689921,0.371329103
Doncaster,5 Arnold Gr,4,h,1868000,S,hockingstuart,2016-05-07 00:00:00.000,13.9,3108,3,2,2,925,218,1960,Manningham,-37.7869,145.1183,0.083997614,0.372738745
Doncaster,22 Saxon St,4,h,1050000,PI,Barry,2016-05-07 00:00:00.000,13.9,3108,4,2,2,317,194,1995,Manningham,-37.7815,145.1279,0.104766844,0.39980387
Doncaster,3/37 Highview Dr,3,u,910000,S,Barry,2016-11-07 00:00:00.000,13.9,3108,3,2,2,299,135,2001,Manningham,-37.7929,145.1338,0.060920691,0.416437645
Doncaster,3 Maralee Pl,3,h,1850000,S,Jellis,2016-11-07 00:00:00.000,13.9,3108,3,1,2,1073,143,1960,Manningham,-37.7772,145.1157,0.121305306,0.365408607
Doncaster,41 Pettys La,4,h,1225000,S,Ray,2016-11-07 00:00:00.000,13.9,3108,4,3,2,740,185,1985,Manningham,-37.7912,145.1127,0.067459152,0.356950755
Doncaster,33 Somerville St,4,h,1316000,S,Jellis,2016-11-07 00:00:00.000,13.9,3108,4,2,2,716,155,1965,Manningham,-37.778,145.1173,0.118228383,0.369919461
Doncaster,36 Henry St,5,h,1400000,S,Jellis,2016-10-08 00:00:00.000,13.9,3108,5,3,2,656,320,1985,Manningham,-37.7752,145.1317,0.128997614,0.410517149
Doncaster,49 Burgundy Dr,5,h,2168000,S,Barry,2016-09-10 00:00:00.000,13.9,3108,5,5,2,669,395,2016,Manningham,-37.7808,145.1185,0.107459152,0.373302602
Doncaster,35 Bordeaux St,4,h,1430000,S,Jellis,2016-12-10 00:00:00.000,13.9,3108,4,2,2,655,170,1970,Manningham,-37.782,145.1194,0.102843767,0.375839957
Doncaster,5/333 George St,3,u,772000,S,Barry,2016-12-10 00:00:00.000,13.9,3108,3,2,1,203,109,1986,Manningham,-37.7776,145.1267,0.119766844,0.39642073
Doncaster,28 Dunoon St,4,h,1468000,S,Ray,2016-11-12 00:00:00.000,13.9,3108,4,2,2,806,170,1975,Manningham,-37.7939,145.1392,0.057074537,0.431661778
Doncaster,1/10 Madeleine St,4,u,753000,S,Barry,2016-08-13 00:00:00.000,13.9,3108,3,1,1,241,105,1970,Manningham,-37.7743,145.1093,0.132459152,0.34736519
Doncaster,18c High St,3,t,746000,S,hockingstuart,2016-10-15 00:00:00.000,13.9,3108,3,2,2,118,106,2013,Manningham,-37.7863,145.106,0.086305306,0.338061553
Doncaster,19 Gilmore Rd,3,h,1485000,S,Barry,2016-04-16 00:00:00.000,13.9,3108,3,2,2,731,140,1960,Manningham,-37.7892,145.131,0.07515146,0.40854365
Doncaster,22 Menarra St,3,h,1190000,S,Ray,2016-04-16 00:00:00.000,13.9,3108,3,1,1,658,140,1960,Manningham,-37.7816,145.1066,0.104382229,0.339753123
Doncaster,31 Massey St,3,h,900000,PI,Ray,2016-07-16 00:00:00.000,13.9,3108,2,2,2,366,150,2013,Manningham,-37.792,145.1077,0.064382229,0.342854336
Doncaster,4 Benton Ct,3,h,1250000,PI,Jellis,2016-09-17 00:00:00.000,13.9,3108,3,2,1,728,150,1965,Manningham,-37.7813,145.1318,0.105536075,0.410799078
Doncaster,2 Louise Ct,3,h,1030000,S,Ray,2016-09-17 00:00:00.000,13.9,3108,3,1,1,827,100,1960,Manningham,-37.7848,145.1029,0.092074537,0.329321773
Doncaster,4/98 Church Rd,4,t,985000,S,Fletchers,2017-03-18 00:00:00.000,13.9,3108,4,2,2,182,160,1998,Manningham,-37.7888,145.138,0.076689921,0.428278638
Doncaster,15 Glenda St,3,h,1300000,S,Jellis,2017-03-18 00:00:00.000,13.9,3108,3,1,2,651,119,1970,Manningham,-37.7827,145.1051,0.10015146,0.335524197
Doncaster,46 Winston Dr,4,h,1462500,S,Philip,2016-06-18 00:00:00.000,13.9,3108,4,3,2,654,160,1969,Manningham,-37.7795,145.1294,0.112459152,0.404032796
Doncaster,24 Outlook Dr,3,h,1250000,PI,Fletchers,2016-11-19 00:00:00.000,13.9,3108,3,2,2,900,195,1970,Manningham,-37.7902,145.1344,0.071305306,0.418129216
Doncaster,7 Reddan Ct,4,h,1460800,SP,Jellis,2016-11-19 00:00:00.000,13.9,3108,4,3,2,654,305,1970,Manningham,-37.7856,145.1088,0.088997614,0.345955548
Doncaster,18 Roseland Gr,3,h,1152500,S,Barry,2016-11-19 00:00:00.000,13.9,3108,3,2,2,648,129,1980,Manningham,-37.7798,145.1368,0.111305306,0.424895497
Doncaster,5 Iskandar Pl,5,h,1650000,VB,Jellis,2016-05-22 00:00:00.000,13.9,3108,5,4,2,500,429,2007,Manningham,-37.7863,145.1105,0.086305306,0.35074833
Doncaster,741 Elgar Rd,3,h,1391000,S,Ray,2016-04-23 00:00:00.000,13.9,3108,3,1,1,764,175,1965,Manningham,-37.7934,145.1207,0.058997614,0.379505026
Doncaster,4/20 Wetherby Rd,2,u,452000,S,Parkes,2016-04-23 00:00:00.000,13.9,3108,2,1,1,67,68,1975,Manningham,-37.7887,145.1436,0.077074537,0.444066628
Doncaster,3/103 Church Rd,3,t,1102200,SP,Jellis,2017-02-25 00:00:00.000,13.9,3108,3,2,2,233,175,2012,Manningham,-37.7881,145.1371,0.079382229,0.425741282
Doncaster,378 Manningham Rd,4,h,1401000,S,RW,2017-02-25 00:00:00.000,13.9,3108,4,3,2,650,261,1970,Manningham,-37.7785,145.1212,0.116305306,0.380914668
Doncaster,5 Robin Ct,4,h,1782000,S,Barry,2017-02-25 00:00:00.000,13.9,3108,4,3,3,586,306,2002,Manningham,-37.7739,145.1287,0.133997614,0.402059298
Doncaster,12 Norfolk Cct,4,h,1520000,S,Barry,2016-07-26 00:00:00.000,13.9,3108,4,3,2,657,275,2010,Manningham,-37.7954,145.1379,0.051305306,0.427996709
Doncaster,13b Outlook Dr,3,h,878000,S,Barry,2016-06-27 00:00:00.000,13.9,3108,3,2,2,0,163,2001,Manningham,-37.7901,145.1341,0.071689921,0.417283431
Doncaster,3/11 Frank St,4,t,973500,S,Ray,2016-11-27 00:00:00.000,13.9,3108,4,2,2,234,160,2009,Manningham,-37.7932,145.1275,0.059766844,0.398676157
Doncaster,183a High St,3,u,751800,SP,Jellis,2016-11-27 00:00:00.000,13.9,3108,3,1,2,109,120,2001,Manningham,-37.7749,145.1138,0.13015146,0.360051967
Doncaster,8 Howard Ct,3,h,1100000,VB,Vic,2016-11-27 00:00:00.000,13.9,3108,3,2,2,771,169,1960,Manningham,-37.7765,145.117,0.123997614,0.369073676
Doncaster,394 Manningham Rd,3,h,1202000,S,Barry,2016-11-27 00:00:00.000,13.9,3108,3,2,2,649,150,1965,Manningham,-37.7794,145.1224,0.112843767,0.384297809
Doncaster,25 Outlook Dr,3,h,1362000,S,Philip,2016-11-27 00:00:00.000,13.9,3108,3,1,2,798,132,1960,Manningham,-37.7894,145.1333,0.074382229,0.415028003
Doncaster,7 Botanic Dr,4,h,1810000,S,Jellis,2016-05-28 00:00:00.000,13.9,3108,4,2,4,769,240,1970,Manningham,-37.7781,145.1337,0.117843767,0.416155717
Eaglemont,6 Ashby Gr,5,h,1901000,S,Nelson,2016-09-10 00:00:00.000,10.3,3084,3,2,2,963,225,1925,Banyule,-37.7674,145.0518,0.158997614,0.185256365
Eaglemont,76 Castle St,4,h,1650000,VB,Miles,2016-09-10 00:00:00.000,10.3,3084,4,3,2,724,327,1940,Banyule,-37.7594,145.0594,0.189766844,0.206682923
Eaglemont,27 Glen Dr,3,h,1816000,S,Nelson,2016-11-12 00:00:00.000,10.3,3084,3,1,2,846,180,1955,Banyule,-37.7666,145.0591,0.162074537,0.205837138
Eaglemont,1/16 Cape St,2,u,525000,S,Miles,2016-05-14 00:00:00.000,10.3,3084,2,1,1,79,70,1970,Banyule,-37.7612,145.0663,0.182843767,0.226135982
Eaglemont,61 Glenard Dr,4,h,2050000,S,Miles,2016-10-15 00:00:00.000,10.3,3084,4,3,2,723,290,1950,Banyule,-37.7615,145.0705,0.181689921,0.237976974
Eaglemont,47 Ormond Rd,5,h,1930000,S,Miles,2016-10-15 00:00:00.000,10.3,3084,5,2,1,939,236,1930,Banyule,-37.7659,145.0585,0.164766844,0.204145568
Eaglemont,14 Cumberland St,4,h,2600000,VB,Nelson,2016-06-18 00:00:00.000,10.3,3084,3,2,3,871,322,1937,Banyule,-37.7612,145.0676,0.182843767,0.229801051
Eaglemont,2/12 Ashby Gr,2,u,600000,SP,Miles,2016-04-23 00:00:00.000,10.3,3084,2,1,1,112,95,1970,Banyule,-37.7669,145.0521,0.160920691,0.186102151
Eaglemont,34 Durham St,3,h,1601000,S,Miles,2016-07-26 00:00:00.000,10.3,3084,3,1,1,872,136,1960,Banyule,-37.7618,145.0649,0.180536075,0.222188985
Eaglemont,107 Banksia St,3,h,1100000,VB,Holland,2016-06-27 00:00:00.000,10.3,3084,3,2,1,555,300,1988,Banyule,-37.7585,145.0568,0.193228383,0.199352785
Eaglemont,8 Outlook Dr,4,h,2550000,VB,Miles,2016-11-27 00:00:00.000,10.3,3084,4,2,2,1484,478,1970,Banyule,-37.769,145.0616,0.152843767,0.212885348
Eaglemont,2/84 The Righi,3,u,1190000,S,Miles,2016-11-27 00:00:00.000,10.3,3084,3,2,2,0,148,1975,Banyule,-37.7623,145.0569,0.178612998,0.199634713
Eaglemont,13 Warne St,4,h,2012000,S,Nelson,2016-11-27 00:00:00.000,10.3,3084,4,3,2,597,245,1940,Banyule,-37.765,145.0646,0.168228383,0.221343199
Eaglemont,20 Glenard Dr,4,h,2309000,S,Nelson,2016-08-28 00:00:00.000,10.3,3084,4,3,2,1177,291,1960,Banyule,-37.7652,145.0687,0.167459152,0.232902263
Elsternwick,30 Ross St,2,h,900000,VB,Gary,2016-09-03 00:00:00.000,8.5,3185,2,1,2,239,110,1940,Glen Eira,-37.8845,144.999,-0.291387002,0.036398175
Elsternwick,393 Kooyong Rd,3,h,1625000,S,Biggin,2016-12-03 00:00:00.000,8.5,3185,3,2,2,447,181,1920,Glen Eira,-37.8912,145.0138,-0.317156233,0.078123577
Elsternwick,8 Ross St,4,h,1100000,VB,hockingstuart,2016-12-03 00:00:00.000,8.5,3185,4,2,0,147,159,1910,Glen Eira,-37.8852,144.9997,-0.294079309,0.038371674
Elsternwick,4 Buxton St,3,h,1755000,S,Gary,2016-05-07 00:00:00.000,8.5,3185,3,2,1,391,173,1905,Glen Eira,-37.8885,145.0133,-0.306771617,0.076713935
Elsternwick,44 Hartington St,4,h,1400000,SP,Biggin,2016-05-07 00:00:00.000,8.5,3185,4,1,1,489,150,1910,Glen Eira,-37.8916,145.0123,-0.318694694,0.073894651
Elsternwick,1/34 Clarence St,3,u,1240000,S,Hodges,2016-11-07 00:00:00.000,8.5,3185,3,2,2,319,123,1990,Glen Eira,-37.8922,145.0112,-0.321002386,0.070793439
Elsternwick,4/585 Glen Huntly Rd,2,u,591000,S,Buxton,2016-12-10 00:00:00.000,8.5,3185,2,1,1,815,62,2008,Glen Eira,-37.8857,145.0136,-0.296002386,0.07755972
Elsternwick,14/18 King St,2,u,537000,S,Biggin,2016-12-10 00:00:00.000,8.5,3185,2,1,1,0,79,1970,Glen Eira,-37.8838,145.0095,-0.288694694,0.066000656
Elsternwick,3/26 Ross St,3,h,800000,VB,Hodges,2016-12-10 00:00:00.000,8.5,3185,3,2,2,331,112,2010,Glen Eira,-37.8847,144.9992,-0.292156233,0.036962032
Elsternwick,12 Rusden St,3,h,965000,PI,Biggin,2016-12-10 00:00:00.000,8.5,3185,3,1,2,275,119,1900,Glen Eira,-37.8859,144.9994,-0.296771617,0.037525889
Elsternwick,2/21 Gisborne St,2,h,1160000,SP,Chisholm,2016-11-12 00:00:00.000,8.5,3185,2,2,2,155,137,2011,Glen Eira,-37.8887,145.0046,-0.307540848,0.052186165
Elsternwick,11/39 Horne St,3,t,820000,VB,McGrath,2016-11-12 00:00:00.000,8.5,3185,3,2,2,108,3,2002,Glen Eira,-37.8858,145.0012,-0.296387002,0.0426006
Elsternwick,17 Staniland Gr,4,h,2600000,S,Biggin,2016-08-13 00:00:00.000,8.5,3185,4,2,2,527,184,1880,Glen Eira,-37.883,145.0043,-0.285617771,0.05134038
Elsternwick,3/477 Kooyong Rd,3,t,1071000,S,Biggin,2016-04-16 00:00:00.000,8.5,3185,3,2,2,179,125,2000,Glen Eira,-37.8961,145.0125,-0.336002386,0.074458508
Elsternwick,21 Liscard St,3,h,1800000,S,Biggin,2016-04-16 00:00:00.000,8.5,3185,3,2,2,492,181,1905,Glen Eira,-37.8789,145.0048,-0.26984854,0.052750022
Elsternwick,2 Park St,3,h,2345000,S,Biggin,2016-04-16 00:00:00.000,8.5,3185,3,2,1,419,204,1908,Glen Eira,-37.8817,145.0126,-0.280617771,0.074740436
Elsternwick,5/16 St Georges Rd,2,u,741000,S,Biggin,2016-04-16 00:00:00.000,8.5,3185,3,1,1,0,1561,1966,Glen Eira,-37.8829,145.0033,-0.285233156,0.048521096
Elsternwick,12/66 Riddell Pde,2,u,626000,S,Gary,2016-09-17 00:00:00.000,8.5,3185,2,1,1,1764,100,1930,Glen Eira,-37.8889,145.0043,-0.308310079,0.05134038
Elsternwick,9 Ripon Gr,4,h,1650000,PI,Biggin,2016-06-18 00:00:00.000,8.5,3185,1,3,2,386,185,1913,Glen Eira,-37.883,144.999,-0.285617771,0.036398175
Elsternwick,17/39 Horne St,3,t,850000,PI,Scott,2016-11-19 00:00:00.000,8.5,3185,3,2,2,108,142,2000,Glen Eira,-37.8861,145.0014,-0.297540848,0.043164457
Elsternwick,87 Orrong Rd,3,h,1750000,VB,Buxton,2016-11-19 00:00:00.000,8.5,3185,3,2,2,517,207,1900,Glen Eira,-37.8813,145.0063,-0.279079309,0.056978948
Elsternwick,31 Prentice St,3,h,1450000,S,Biggin,2016-11-19 00:00:00.000,8.5,3185,3,1,2,351,108,1915,Glen Eira,-37.8832,145.0133,-0.286387002,0.076713935
Elsternwick,20 Shoobra Rd,4,h,2806000,S,Biggin,2016-11-19 00:00:00.000,8.5,3185,4,3,2,669,255,1930,Glen Eira,-37.8871,145.0081,-0.301387002,0.062053659
Elsternwick,1/28 Clarence St,3,u,782000,S,Gary,2016-05-22 00:00:00.000,8.5,3185,3,1,1,0,95,1970,Glen Eira,-37.8921,145.0106,-0.320617771,0.069101869
Elsternwick,5/39 Horne St,4,h,1007000,S,Pride,2016-05-22 00:00:00.000,8.5,3185,4,2,2,125,200,2000,Glen Eira,-37.8855,145.001,-0.295233156,0.042036743
Elsternwick,3 Clarence St,4,h,1450000,PI,Biggin,2016-08-22 00:00:00.000,8.5,3185,4,2,2,376,192,1917,Glen Eira,-37.892,145.008,-0.320233156,0.061771731
Elsternwick,37/2 Gordon St,2,u,500000,S,Gary,2016-08-22 00:00:00.000,8.5,3185,1,1,1,0,59,2006,Glen Eira,-37.8822,144.9994,-0.282540848,0.037525889
Elsternwick,53 Shoobra Rd,4,h,2600000,SP,Biggin,2016-08-22 00:00:00.000,8.5,3185,5,3,2,701,273,1885,Glen Eira,-37.8897,145.008,-0.311387002,0.061771731
Elsternwick,22 Ross St,2,h,895000,S,Owen,2016-04-23 00:00:00.000,8.5,3185,2,1,1,147,81,1915,Glen Eira,-37.8849,144.9993,-0.292925463,0.037243961
Elsternwick,22 Carlingford St,4,h,2050000,PI,Biggin,2016-06-27 00:00:00.000,8.5,3185,3,3,2,420,270,2016,Glen Eira,-37.8891,145.0102,-0.309079309,0.067974155
Elsternwick,275 Kooyong Rd,3,h,1605000,S,Biggin,2016-11-27 00:00:00.000,8.5,3185,3,1,1,418,152,1890,Glen Eira,-37.8831,145.0153,-0.286002386,0.082352503
Elwood,8/44 Southey St,1,u,520000,S,Chisholm,2016-09-03 00:00:00.000,7.7,3184,1,1,1,0,51,1930,Port Phillip,-37.8761,144.9871,-0.259079309,0.002848697
Elwood,2/131 Brighton Rd,2,u,507000,S,Morleys,2016-12-03 00:00:00.000,7.7,3184,2,1,1,0,79,1970,Port Phillip,-37.8752,144.9911,-0.255617771,0.014125833
Elwood,6/217 Brighton Rd,2,u,525000,S,Wilson,2016-12-03 00:00:00.000,7.7,3184,2,1,1,553,83,1960,Port Phillip,-37.8802,144.9942,-0.27484854,0.022865613
Elwood,4/6 May St,2,u,750000,S,Gary,2016-12-03 00:00:00.000,7.7,3184,2,1,1,0,71,1930,Port Phillip,-37.8791,144.9923,-0.270617771,0.017508973
Elwood,10/125 Ormond Rd,1,u,510000,S,Chisholm,2016-12-03 00:00:00.000,7.7,3184,1,1,1,0,60,2001,Port Phillip,-37.8857,144.9884,-0.296002386,0.006513766
Elwood,14/9 Southey St,1,u,300000,S,hockingstuart,2016-12-03 00:00:00.000,7.7,3184,1,1,0,0,33,1930,Port Phillip,-37.8749,144.9842,-0.254463925,-0.005327226
Elwood,4 Wilton Gr,3,t,1395000,S,Pride,2016-02-04 00:00:00.000,7.7,3184,3,2,1,400,126,1996,Port Phillip,-37.8829,144.9797,-0.285233156,-0.018014004
Elwood,12/27 Dickens St,2,u,855000,S,hockingstuart,2017-03-04 00:00:00.000,7.7,3184,2,1,1,1966,85,1960,Port Phillip,-37.8725,144.9848,-0.245233156,-0.003635656
Elwood,8/203 Brighton Rd,2,u,790000,S,Marshall,2016-06-04 00:00:00.000,7.7,3184,2,1,2,0,85,1940,Port Phillip,-37.8794,144.9938,-0.271771617,0.021737899
Elwood,9/63 Ormond Rd,2,u,550000,S,Buxton/Advantage,2016-08-06 00:00:00.000,7.7,3184,2,1,1,0,68,1960,Port Phillip,-37.8839,144.9855,-0.289079309,-0.001662157
Elwood,7/8 John St,1,u,357000,S,Chisholm,2016-05-07 00:00:00.000,7.7,3184,1,1,1,0,50,1965,Port Phillip,-37.8785,144.9885,-0.268310079,0.006795694
Elwood,7 Moore St,2,h,1210000,S,Pride,2016-11-07 00:00:00.000,7.7,3184,2,1,0,163,92,1890,Port Phillip,-37.8778,144.9904,-0.265617771,0.012152334
Elwood,5/3 Ruskin St,2,u,825000,S,McGrath,2016-11-07 00:00:00.000,7.7,3184,2,1,2,0,86,1930,Port Phillip,-37.874,144.9819,-0.251002386,-0.011811579
Elwood,31 Shelley St,3,h,1050000,VB,Chisholm,2016-11-07 00:00:00.000,7.7,3184,3,1,0,257,138,1920,Port Phillip,-37.881,144.9841,-0.277925463,-0.005609155
Elwood,1/99 Spray St,2,u,632000,PI,hockingstuart,2016-11-07 00:00:00.000,7.7,3184,2,1,1,0,54,1970,Port Phillip,-37.8831,144.9855,-0.286002386,-0.001662157
Elwood,2/147 Glen Huntly Rd,1,u,485000,S,Buxton,2016-10-08 00:00:00.000,7.7,3184,1,1,1,0,43,1970,Port Phillip,-37.8831,144.9918,-0.286002386,0.016099331
Elwood,2/6 Southey St,2,u,575000,PI,Chisholm,2016-10-08 00:00:00.000,7.7,3184,2,1,0,483,57,1950,Port Phillip,-37.874,144.9835,-0.251002386,-0.007300725
Elwood,6/43 Milton St,2,u,590000,PI,McGrath,2016-09-10 00:00:00.000,7.7,3184,2,1,1,0,77,1970,Port Phillip,-37.8757,144.9853,-0.257540848,-0.002226014
Elwood,76 Byron St,3,h,1238000,S,Buxton,2017-02-11 00:00:00.000,7.7,3184,3,2,1,116,119,1996,Port Phillip,-37.8789,144.9836,-0.26984854,-0.007018797
Elwood,7/122 Glen Huntly Rd,2,u,510000,PI,hockingstuart,2017-03-11 00:00:00.000,7.7,3184,2,1,1,0,62,1950,Glen Eira,-37.8831,144.9896,-0.286002386,0.009896907
Elwood,32 Burns St,4,h,1875000,S,Pride,2016-11-12 00:00:00.000,7.7,3184,4,2,0,223,173,1910,Port Phillip,-37.882,144.993,-0.281771617,0.019482472
Elwood,22/29 Dickens St,3,u,780000,S,Chisholm,2016-11-12 00:00:00.000,7.7,3184,3,1,1,0,100,1960,Port Phillip,-37.8726,144.9846,-0.245617771,-0.004199513
Elwood,2/509 St Kilda St,3,h,878500,S,hockingstuart,2016-11-12 00:00:00.000,7.7,3184,3,2,1,75,122,2002,Port Phillip,-37.8843,144.9917,-0.290617771,0.015817403
Elwood,5 Tiuna Gr,3,h,3572000,S,Marshall,2016-11-12 00:00:00.000,7.7,3184,4,2,6,737,207,1915,Port Phillip,-37.8839,144.9831,-0.289079309,-0.008428439
Elwood,2/21 Milton St,2,u,560000,PI,Jellis,2016-04-16 00:00:00.000,7.7,3184,2,1,0,0,70,1930,Port Phillip,-37.8751,144.987,-0.255233156,0.002566769
Elwood,4/41 Shelley St,2,u,765000,S,Marshall,2016-04-16 00:00:00.000,7.7,3184,2,1,0,0,88,1940,Port Phillip,-37.8809,144.9833,-0.277540848,-0.007864582
Elwood,3/145 Glen Huntly Rd,2,u,670000,S,Buxton,2016-07-16 00:00:00.000,7.7,3184,2,2,1,0,84,1970,Port Phillip,-37.883,144.9916,-0.285617771,0.015535475
Elwood,2 Docker St,3,h,1625000,S,McGrath,2016-09-17 00:00:00.000,7.7,3184,3,2,1,246,133,1950,Port Phillip,-37.8861,144.9877,-0.297540848,0.004540267
Elwood,13/9 Milton St,2,u,1122000,SP,Biggin,2016-09-17 00:00:00.000,7.7,3184,2,2,1,0,104,1923,Port Phillip,-37.8744,144.9888,-0.252540848,0.00764148
Elwood,6 Daley St,4,h,2400000,PI,Marshall,2016-06-18 00:00:00.000,7.7,3184,4,2,2,560,185,1920,Port Phillip,-37.8822,144.9913,-0.282540848,0.014689689
Elwood,7/435 St Kilda St,2,u,655000,PI,Biggin,2016-06-18 00:00:00.000,7.7,3184,2,1,1,0,70,1965,Port Phillip,-37.8902,144.9907,-0.313310079,0.012998119
Elwood,2/129 Brighton Rd,2,u,684000,SP,McGrath,2016-11-19 00:00:00.000,7.7,3184,2,1,0,0,98,1930,Port Phillip,-37.875,144.991,-0.25484854,0.013843904
Elwood,6/26 Ruskin St,2,u,500000,VB,Wilson,2016-05-22 00:00:00.000,7.7,3184,2,1,1,0,63,1970,Port Phillip,-37.8761,144.9821,-0.259079309,-0.011247723
Elwood,5/106 Addison St,2,u,680000,SP,Chisholm,2016-09-24 00:00:00.000,7.7,3184,2,1,1,0,67,1930,Port Phillip,-37.8811,144.9797,-0.278310079,-0.018014004
Elwood,5/9 Dickens St,2,u,600000,S,hockingstuart,2016-09-24 00:00:00.000,7.7,3184,2,1,1,0,75,1960,Port Phillip,-37.8715,144.9873,-0.241387002,0.003412554
Elwood,7/76 Mitford St,1,u,370000,PI,Hodges,2016-09-24 00:00:00.000,7.7,3184,1,1,1,0,51,1960,Port Phillip,-37.8767,144.9849,-0.261387002,-0.003353728
Elwood,3/211 Brighton Rd,1,u,390000,VB,hockingstuart,2017-02-25 00:00:00.000,7.7,3184,1,1,1,644,47,1960,Port Phillip,-37.8798,144.994,-0.273310079,0.022301756
Elwood,8/68 Goldsmith St,2,u,630000,PI,Hodges,2017-02-25 00:00:00.000,7.7,3184,2,1,1,0,70,1935,Port Phillip,-37.8817,144.984,-0.280617771,-0.005891083
Elwood,2/4 Southey Ct,2,u,640000,S,Gary,2017-02-25 00:00:00.000,7.7,3184,2,1,0,0,80,1940,Port Phillip,-37.8757,144.987,-0.257540848,0.002566769
Elwood,201/115 Tennyson St,2,u,932000,S,Gary,2017-02-25 00:00:00.000,7.7,3184,2,2,1,799,110,2012,Port Phillip,-37.8818,144.9918,-0.281002386,0.016099331
Elwood,7/9 Tiuna Gr,2,u,645000,S,hockingstuart,2017-02-25 00:00:00.000,7.7,3184,2,1,1,0,75,1975,Port Phillip,-37.8842,144.9829,-0.290233156,-0.008992295
Elwood,1/6 Wave St,1,u,347000,S,Gary,2017-02-25 00:00:00.000,7.7,3184,1,1,1,0,37,1970,Port Phillip,-37.8839,144.9903,-0.289079309,0.011870405
Elwood,3/1 Garden Ct,2,u,875000,SP,Chisholm,2016-07-26 00:00:00.000,7.7,3184,2,1,1,0,83,1930,Port Phillip,-37.8725,144.9854,-0.245233156,-0.001944086
Elwood,7/25 Kingsley St,2,u,582500,SP,Chisholm,2016-07-26 00:00:00.000,7.7,3184,2,1,1,0,65,1970,Port Phillip,-37.8895,144.9902,-0.310617771,0.011588477
Elwood,2/99 Spray St,2,u,570000,S,McGrath,2016-07-26 00:00:00.000,7.7,3184,2,1,1,0,50,1940,Port Phillip,-37.8831,144.9855,-0.286002386,-0.001662157
Elwood,53 Addison St,4,h,1875000,VB,Chisholm,2016-06-27 00:00:00.000,7.7,3184,3,3,0,235,211,2005,Port Phillip,-37.8775,144.9808,-0.264463925,-0.014912792
Elwood,3/58 Byron St,1,u,340000,SP,Buxton,2016-06-27 00:00:00.000,7.7,3184,1,1,1,0,42,1970,Port Phillip,-37.8784,144.9864,-0.267925463,0.000875198
Elwood,78 Dickens St,4,h,2200000,PI,Wilson,2016-06-27 00:00:00.000,7.7,3184,4,3,2,348,218,1900,Port Phillip,-37.8748,144.9778,-0.254079309,-0.023370643
